user_tweet_id,user_id,user_query,intent,intent_confidence,ideal_response
2587385,458607,@AppleSupport The Mac is under usage with an external screen connected. Only in vertical mode or with some inclination the noise appears,battery_drain,0.1897665560245514,@458607 That can very well be the stand. Send us a DM if you need addional assistance. https://t.co/GDrqU22YpT
2725567,764380,@764381 @115858 fix this shit,ios_update_issue,0.14740368723869324,@764380 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
404656,211772,First road trip with updated @115858 podcast app. It’s all kinds of awful. Only plays 1 in a show then stops? No option but open to latest?,ios_update_issue,0.2840639352798462,"@211772 We're here for you. Check out the ""Listen continuously with Up Next"" section here: https://t.co/gQVExEKnrj"
2373182,167833,@AppleSupport these autocorrect typos are weakening my social game! 😂 😑,battery_drain,0.08867305517196655,"@167833 Please let us know exactly what's going on. Are these issues occurring when typing certain letters on your device? If so, please take a moment to back up your device and ensure your device is fully updated. Here's a guide: https://t.co/ahjigcvFRG"
542493,245921,@AppleSupport I have iOS 11.1.2,ios_update_issue,0.4167107939720154,"@245921 Thanks for that information. What we would like for you to do is update your iPhone to the most current iOS version 11.2 available. Follow the steps carefully in this link: https://t.co/osZOKKTalm As always, we do recommend having a backup before updating."
612893,355605,@AppleSupport What about seeing that in messages on my MacBook Air?,general_inquiry,0.3524550497531891,@355605 Let's help. Are you currently syncing your messages from your iPhone over to the computer? Does this happen when sending messages or only when receiving them?
1082999,375461,@AppleSupport Get a head start on your upgrade to iPhone X on 10.23.,ios_update_issue,0.4120849072933197,"@375461 Let's get you in the right place. To learn more, contact our Online Sales Support team here: https://t.co/8yjRd1Xo0i"
332105,195071,@AppleSupport WTF is up with #iOS 11.0.2 that I can’t save pics from mail to my photos file?? Gone again!! https://t.co/3Y3JXa36U6,ios_update_issue,0.4224632680416107,"@195071 Let's take a look at this. Please send us a DM, so wee can investigate further. https://t.co/GDrqU22YpT"
870285,326635,I think I missed my return window...🤣 @115858 @AppleSupport #softwarefail https://t.co/gOrKlJGU8v,app_crash,0.26675355434417725,@326635 We'd like to look into this with you. DM us and we'll get started. https://t.co/GDrqU22YpT
1706165,517099,"@AppleSupport Still not working after I installed iOS 11.1 again, are you going to launch a new update soon for iphone X ?",ios_update_issue,0.5240838527679443,"@517099 Reach out to us via DM, then we can dig in to this further with you from there. https://t.co/GDrqU22YpT"
94744,136580,@AppleSupport 11.0.1 15A403,general_inquiry,0.26787662506103516,"@136580 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.2. For more info, check out: https://t.co/4f8hwT5to6"
629721,269181,"@AppleSupport Since the High Sierra update, my iMac crashed almost every week, since yesterday it was every 5 minutes and today it won’t start. And I don’t have a backup, there is a way to do one?",app_crash,0.33885669708251953,@269181 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
709060,289532,@AppleSupport trying to restore from iCloud back up. Need 11.02 on new phone first however all I get when attempting to update https://t.co/LSWHrWPkqa,ios_update_issue,0.36307427287101746,@289532 We're here to help. Have you tried updating through iTunes? If not you can do so by following these steps: https://t.co/80YRnjDFDk
365276,202522,"@115858 @AppleSupport 2/3 #Ios11
#Iphone &amp; IPad Power drainage to quick/charging too slow",battery_drain,0.48296791315078735,"@202522 We can help. DM us, and we'll see what we can do. https://t.co/GDrqU22YpT"
2360371,681646,"@AppleSupport How do I get to the Chat support for Apple Support? I need to leave a feedback for an app, but it's now impossible to do now that the App Store is no longer part of iTunes. Without this feature, some flawed games may go away unscathed.",general_inquiry,0.3474244475364685,@681646 We're happy to help you with this. Let's meet up in DM and work together. https://t.co/GDrqU22YpT
556203,249930,"@AppleSupport ios11.1.2 crashes every 2 min with the spinning wheel!this is a shame...piece of shit!
Please bring Steve Jobs seriously lol",ios_update_issue,0.48289015889167786,"@249930 Thanks for bringing this issue to our attention. Follow the steps in this article and let us know how it goes. 

iPhone unexpectedly restarting: 
https://t.co/osZOKKTalm"
2408546,692578,@AppleSupport hello  when will the A box I️ issue be fixed?,general_inquiry,0.3407759666442871,@692578 We'd like to help. Can you tell us the version of iOS 11 installed in Settings &gt; General &gt; About?
374542,204809,"@AppleSupport It has happened twice. Both times, after updating to the latest iOS 11 update. Most recently last night updated and tonight no iCloud Music.",ios_update_issue,0.2894474267959595,@204809 Got it. Are 'Show Apple Music' and 'iCloud Music Library' turned on in Settings &gt; Music?
1798694,196360,@AppleSupport what does this mean? And why can’t I connect to the App Store on my laptop? #applesupport #mac #issues #stressed https://t.co/rUchKqEgGj,general_inquiry,0.35033974051475525,@196360 We want to help! DM us and let us know what model of Mac you are having this issue with to get started. https://t.co/GDrqU22YpT
1208449,403735,@AppleSupport my iPhone 7 Plus keeps freezing after update! HELP!!,ios_update_issue,0.5558251142501831,@403735 We'd love to work together on this with you. Meet us in DM with additional details to get started: https://t.co/GDrqU22YpT
1930379,576661,@277633 @115858 Agreed. My 7sP has only had issues since 8 came out.  My kid is going to beat me soon with her 7sP all it’s issues.  @115858 software bytes,app_crash,0.3000098764896393,"@576661 Reach out to us via DM and let us know the type of issues you're having, then we can help resolve them from there. https://t.co/GDrqU22YpT"
1760456,529849,@115858 @AppleSupport Sick*,general_inquiry,0.188391774892807,@529849 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
313011,190750,Were battery usage and connectivity issues even addressed in iOS 11.0.2? I’ve been stuck to my wall smh @applesupport,ios_update_issue,0.5383932590484619,@190750  We're happy to help with this battery issue. Join us in DM so we may better assist you: https://t.co/GDrqU22YpT
1391866,443724,@AppleSupport phishing mail this morning asking to change term and conditions else I'd would be locked out. Verify,general_inquiry,0.22370222210884094,"@443724 We've received your DM, and we'll continue working with you there. https://t.co/GDrqU22YpT"
1712464,518693,@115858 It did it again goodbye,battery_drain,0.18514305353164673,@518693 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
335284,195923,"@AppleSupport MacBook Pro won’t turn on, tried disconnecting the battery and powering via Mac safe cable...still nothing #help",battery_drain,0.2801471948623657,@195923 Let's look at this together. Please DM us. https://t.co/GDrqU22YpT
1503985,469079,@AppleSupport @116333 when i did my factory setting after that my phone stuck in activation mode .. i tried many time but not support,general_inquiry,0.26910945773124695,"@469079 Having a reliable iPhone is important, and we’ll do everything we can to help. Did you use iTunes to restore your iPhone?"
2970217,819280,My iPhone has been slow as shit ever since the new phones came out thanks so much @115858 !!!!!!!!,ios_update_issue,0.6153684854507446,"@819280 We want to ensure you're getting the performance that's expected from your iPhone. To ensure we provide the best support, let us know the exact iOS verson shown in Settings &gt; General &gt; About"
1699827,515482,So @AppleSupport  when are y’all going to fix this“I️ “? 🤔,general_inquiry,0.2319837063550949,@515482 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
2696065,724468,@AppleSupport No. This has been happening for two weeks. It pops up every five minutes. All apps up to date and old ones deleted.,app_crash,0.3679502010345459,@724468 Understood. We'd like to take a further look into this with you. Please join us in DM. https://t.co/GDrqU2kzhr
1649048,503739,Someone sent me an Animoji and it fucked up my phone. Wtf @115858,ios_update_issue,0.20472949743270874,@503739 We're here to help. What's going on with your iPhone?
61293,130034,"@AppleSupport I've tried to update on my computer it stated that I can't do because of some error, it takes about 2 hours. No matter how times I try I see an error message",ios_update_issue,0.3438234329223633,@130034 We would love to assist you and get your device updated. Join us in DM and we'll look into this issue further: https://t.co/GDrqU22YpT
583597,257647,"@AppleSupport Agree. Unfortunately I would have had to stop the restore before I could update... Now: I‘ve stopped it, backed up, and now restoring to a new device (the previous iPhone has a hw problem). Fingers crossed 🤞🏻",ios_update_issue,0.5484760999679565,@257647 Please let us know how things go after you have updated your device.
2750445,770039,"Hey @AppleSupport what is going on here? That was a browser window playing a video. I can still hear it, so the computer hasn't crashed bit it's non responsive. #help! https://t.co/4u4kYEvLcr",app_crash,0.4176967144012451,@770039 You're in the right place for help. Is the entire Mac unresponsive or only Firefox? Are you able to restart your Mac to see if the issue persists?
1769979,532120,"But my WiFi is on and perfect . Help ?

P.s I’ve restarted both phone and WiFi . 

@AppleSupport https://t.co/e8daCXjase",wifi_connectivity,0.47114020586013794,@532120 Thanks for reaching out. We recommend the steps in our article here: https://t.co/p76GaaqIbO Keep us posted on the results.
1515369,471579,I wanna know why I’m still getting emails from people I been unsubscribed from @119033 @AppleSupport @61811,general_inquiry,0.14338648319244385,@471579 We'd like to help. Let us know in DM when you unsubscribed to continue. https://t.co/GDrqU22YpT
292383,185634,Cannot control #iPhone #AppleMusic from #AppleWatch #watchos4 #iOS11 @AppleSupport,general_inquiry,0.2381877601146698,@185634 We're here for you. What happens when you attempt to control the music playback as shown here? https://t.co/kPrTO9IGph
1295632,422850,@AppleSupport ayy good looks,general_inquiry,0.24859686195850372,@422850 Let us know if you have any further questions.
1777889,534192,"@AppleSupport iPhone 6, 11.0.3",ios_update_issue,0.3720801770687103,@534192 Let’s review your usage. Navigate to Settings&gt;Battery. What appears to have consumed the most power over the last 7 days?
2302711,668207,@AppleSupport How do you recover an Apple ID if you can't remember the email address?,general_inquiry,0.22356845438480377,"@668207 Great question. If you can't remember the email address, you can try searching for it in our system or these steps here: https://t.co/buxNpfhIIM"
901592,334036,@AppleSupport Hello.. Can i know if an iphone is new or refurbished?,general_inquiry,0.432232141494751,@334036 We’d suggest reaching out to the place of purchase. Find local Apple Authorized Service Provider: https://t.co/PruGCHO1ib
700141,287061,@134682 where is MY DELIVERY??? SCAM! Letting @115858 know ur CO scams them as well. No delivery. Will cx order with Apple BC of You!,general_inquiry,0.25805842876434326,"@287061 Thanks for reaching out. For issues with an order, connect with our Apple Online Store support here: https://t.co/8yjRd1Xo0i"
548182,247560,@115858 @AppleSupport I can't log-in at all after install the HS security patch. 😒,app_crash,0.1963881552219391,"@247560 We’ll be glad to help out. To be sure we’re on the same page, can you tell us the device you’re using, and what happens when you try to log in?"
2229372,524074,@118845 is this normal after 6 months ? https://t.co/PfwWDa72J9,ios_update_issue,0.1882304847240448,"@524074 That's not expected behavior. We want to see how we can help and what options are available. To start, can you DM us your country? https://t.co/GDrqU22YpT"
1905504,567811,"Ever since the new IOS update my phone dies at 8% instead of 1% @115858 WHAT THE FUCK, MAN.",ios_update_issue,0.5086187124252319,"@567811 We know how vital the battery is. Please check out this article: https://t.co/TpjqFp3jxD  

DM us the result. https://t.co/GDrqU22YpT"
2246733,654773,@115858 have problem with iPhone x app store unable to install new aps pls suggest what to do next https://t.co/Gcibhk9kYP,ios_update_issue,0.4555898606777191,"@654773 Let's look into this together. Send us a DM with your current iOS version, and we'll continue together there. https://t.co/GDrqU22YpT"
2793224,779508,How can an @115858 iPhone charger that CAME WITH the phone suddenly say it doesn’t support the phone.. dog shit!,battery_drain,0.2664068639278412,"@779508 We know how critical it is to be able to charge your iPhone. Please try all steps in section ""If an alert says that your accessory isn't supported or certified"" here: https://t.co/uqxquyfdn0 If this doesn't help, please DM us the exact version of iOS running. https://t.co/GDrqU22YpT"
1927555,573654,Pretty much every podcast I try to play does this @AppleSupport why??? They work fine on my android phone https://t.co/fi8WooeyvG,general_inquiry,0.2272423952817917,@573654 We’d love to help. Send us a DM with which iOS version you’re using if restarting the iPhone doesn’t resolve the issue. https://t.co/GDrqU22YpT
1713055,224528,@AppleSupport @518860 I can’t turn off this my iPhone 6s need help how to turn on please help me apple. https://t.co/KnyKzTsxbb,battery_drain,0.20588766038417816,@224528 We want to help. Try following these steps and DM us if you still have issues after that: https://t.co/H7w57rsYVQ https://t.co/GDrqU22YpT
2572061,729353,@AppleSupport I have an IPhone with applecare+. How it’s work when I give it for reparation in an apple Premium reseller?,general_inquiry,0.5113661289215088,@729353 We've got your DM and will continue working there to address your questions.
65663,131031,"@AppleSupport I lose the password for my account, ask for help and months later I'm still paying for apple music. Called again and the support agent put me on hold then hung up. I need it cancelled now, I'm paying for nothing.",general_inquiry,0.3522406816482544,@131031 We can understand wanting to cancel the subscription. We'd want to get you in touch with our iTunes Store support here: https://t.co/SDIe7UiyJN
2077420,614404,@AppleSupport 1. Screen not working sometimes 2. Keypad for calling hangs 3. Apps hang commonly  most of times when u need a phone ur phone is hanged,app_crash,0.524019718170166,"@614404 Alright, no problem. Let us know if all the apps are currently up-to-date in DM. We’ll continue troubleshooting there. https://t.co/GDrqU22YpT"
959342,347608,Holy fuck my phone lags so bad this is not acceptable @115858,battery_drain,0.3432869613170624,@347608 We'd be happy to look into this with you! Which iOS version are you on?
2012494,595087,@116333 aye fam.. can we get this Apple update on the messages and these ? that are everywhere. It’s mad annoying.,general_inquiry,0.30317938327789307,@595087 We'd like to see if we could help. Meet us in DM with some more details of what is happening and we will go from there. https://t.co/GDrqU22YpT
98822,137628,@AppleSupport It's working now,general_inquiry,0.15773510932922363,"@137628 Glad to hear that things are working as expected once again. Let us know if we can be of any other assistance, and have a wonderful rest of your day!"
2142358,629911,Hi @115858 hi @115725 ever since i upgrade to ios11 my phone randomly loses service pretty regularly in areas i always have service. It goes out for a few mins at a time then randomly kicks back in. Please remedy ASAP cause it’s quite obnoxious as you can imagine.,ios_update_issue,0.4115884304046631,@629911 We want to help. Reach out to us in DM and we’ll see what we can do to help.
2786386,670640,@AppleSupport Why are pictures blurry? Smh.,ios_update_issue,0.21270248293876648,@670640 We'd love to help! Is this occurring for all new photos taken with your device? Or is it occurring on existing photos that were previously clear and sharp? Please let us know all about it.
2787822,778260,@AppleSupport It doesn’t work with any device ever fam it’s a software issue,general_inquiry,0.3004388213157654,@778260 We'd like to look into this further. Join us in DM here: https://t.co/GDrqU22YpT
1655008,505098,Y’all better fix this I️ shit @115858 @AppleSupport,ios_update_issue,0.1842229664325714,@505098 Thanks for reaching out. We have a workaround for this here: https://t.co/xXaXeeSRt9 DM us if you still need help.
2519449,717658,@AppleSupport FOR SOME REASON I CANT CALL IT AUTOMATICALLY DECLINES IT WHEN I TRY CALLING OR SOMEONE CALLS ME HELP ME IM CRIN,general_inquiry,0.2188149392604828,"@717658 We're glad to look into this with you. To be sure we understand correctly, it sounds like you're unable to place or receive phone calls, correct? If so, we have an excellent guide to help with this. Let us know if it helps: https://t.co/U53YusKX3z"
2520660,717960,@AppleSupport My wife’s Apple Watch constantly misses 6am to noon stand goal every day. It’s like she’s not even wearing the watch. The hours are black like she’s not wearing it at all. Series 1 with updates and iPhone 8+ other days it says all stand but hours is off. https://t.co/j2PPBttzMg,wifi_connectivity,0.21497856080532074,"@717960 We can work on it together. What version shows for Apple Watch in Settings &gt; General &gt; About? Have both devices been restarted? Meet us in DM, please. https://t.co/GDrqU22YpT"
1988636,588576,@applesupport,general_inquiry,0.2848902940750122,@588576 Thanks for reaching out to us. We know how important it is to get that setup &amp; we'll be glad to help. DM us to continue. https://t.co/GDrqU22YpT
1706859,517274,"Dear @AppleSupport,  
Fix your damn software!
Sincerely, One pissed off customer.",app_crash,0.37260866165161133,@517274 What kind of issues are you having? We'd love to help out. https://t.co/GDrqU22YpT
1840524,551592,"WiFi &amp; BT don’t actually “turn off” from the control center, automatic backlight adjustment, no nighttime mode button. Bad update @115858",wifi_connectivity,0.3615841269493103,"@551592 We can help you out! To start, this article goes over where the Auto-Brightness settings are: https://t.co/bkqEVCrK2l DM us here. https://t.co/GDrqU22YpT"
2372286,684437,@AppleSupport is iCloud having issues? Can’t log in on Mac or browser.,app_crash,0.26249879598617554,"@684437 It looks like the servers are currently up and running. You can check anytime here: https://t.co/7NVrDovSd8  That said, we want to help you regain access. Let us know what's happening when you try."
2060032,609276,"@AppleSupport Hey team, you guys planning to fix all the bugs in 11.1 soon? They’re pretty annoying 😕",ios_update_issue,0.3170396685600281,@609276 We'd like to gather some more info to figure out the best path forward. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT
127640,144682,"@144683 See, I don’t get this! It irritates the living CRAP out of me! Why does it say “downloaded” but yet you can’t listen to it without signal? Thought that was the whole deal with podcasts! The ones I listen to delete quickly and then I miss it! Please fix @AppleSupport",wifi_connectivity,0.197282612323761,@144682 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT
57492,129042,@115858 fix this nightmare https://t.co/KmHjOQ7h9d,ios_update_issue,0.19019460678100586,@129042 We can help out. Could you Direct Message us and let us know what iOS version you're on? https://t.co/GDrqU22YpT
2247015,654840,@AppleSupport completely incompetent and possibly the worst customer service I’ve ever experienced. Embarrassing.,general_inquiry,0.34610286355018616,@654840 That's not an experience we want for you. Please DM us more details about this using the link below: https://t.co/GDrqU22YpT
2631561,743081,@AppleSupport My 6 plus iPhone is spontaneously playing music. The screen is freezing up constantly within various apps. I have completed the 11.1.1 update and this has not resolved the issue,ios_update_issue,0.4148205816745758,@743081 We're here to help. Does this happen when the device is lying on a flat surface? How long have you been having this issue?
1272397,400229,"@AppleSupport Tried on both my 5th generation iPod and Samsung Galaxy S7. It lets me log in, but when I try join, it says ""already a member"" but no music",general_inquiry,0.2841922640800476,@400229 Thank you. We’re investigating and will update our System Status page as more info becomes available: https://t.co/Fcu0biZf0L
764227,302639,@AppleSupport seems my iCloud was hacked and my iMac has been locked with a code over find my phone. How do I unlock it!?,general_inquiry,0.17809194326400757,@302639 Thanks for reaching out. Let's look into this together. Join us in DM and we will continue there. https://t.co/GDrqU22YpT
1614434,495207,@AppleSupport I just tweeted and it was the weird symbol,general_inquiry,0.18993444740772247,@495207 DM us and we can continue there. https://t.co/GDrqU22YpT
1092510,377809,"@AppleSupport i tried gifting a song to somebody but they said it didn’t work, but it worked completely fine for somebody else?",general_inquiry,0.21659651398658752,@377809 Let's see if you're able to resend that gift. Here's an article with the information on how to: https://t.co/dmWUqhdz5n
332843,195272,@AppleSupport please address the scrolling issue after iOS 11.0.2 update.,ios_update_issue,0.48774659633636475,@195272 We'd love to get more details and assist you with your issue. DM us using the link below: https://t.co/GDrqU22YpT
1025599,362688,"@AppleSupport Yes, is the only...",general_inquiry,0.37801337242126465,"@362688 If other devices connect, have you been able to reach out to the manufacturer of the Marshall about a firmware update?"
124419,143867,what the fuck @115858 why the fuck did i have to do a restore on my phone just to get it to accept a charge and now ive lost so much important shit,battery_drain,0.2923198938369751,"@143867 We'll do all we can to help. Follow up with us in DM. Tell us how you restored the device, and the type of data now missing there. https://t.co/GDrqU22YpT"
387615,207747,"Bloody phone, if I listen to music before bed the phone alarm goes to mute @AppleSupport why??  I have to turn it off and on again.",battery_drain,0.2904709577560425,@207747 We'd like to learn more about this so we can help. Can you let us know which iOS version your device is running currently?
268230,179959,@AppleSupport hi wanna run some battery health diagnostics on my phone?,battery_drain,0.47458675503730774,@179959 Which device and iOS version are you using? Let us know in DM to begin. https://t.co/GDrqU22YpT
285207,174562,@AppleSupport But how do I make it control what’s playing on my phone instead - I wanna leave the phone on the floor at the gym &amp; change tracks on watch,general_inquiry,0.20480412244796753,@174562 We're glad you were able to get it working properly. If you have any additional questions please feel free to reach out.
854537,322952,"@AppleSupport got an iphone 5s, running ios11 but had the problem on ios10 too. the podcast app will rewind to a certain point everytime i press pause",ios_update_issue,0.29554834961891174,@322952 Got it. Please meet us in DM to continue. https://t.co/GDrqU22YpT
2352109,380381,My phone keeps freezing &amp; my laptop won't turn on. @115858 you're ruining my life...,battery_drain,0.4533969461917877,"@380381 We know how much your devices mean to you and would like to help. Send us a DM with your iOS version and we'll start working on this together. To find your version, go to Settings &gt; General &gt; About. https://t.co/GDrqU22YpT"
434643,218255,"Since I updated to iOS 11, my camera doesn’t work. 🙄 anybody else having this issue? @115858 @AppleSupport",ios_update_issue,0.4635313153266907,@218255 Send us a DM and let us know what version of iOS 11 you're running. We'll go from there. https://t.co/GDrqU22YpT
690422,284986,Getting really pissed off - a perfectly good phone is basically useless after #iOS11 updates. Everything is so damn slow now and my battery is shit. @AppleSupport any ideas?,ios_update_issue,0.6198306083679199,@284986 We'd like to see how we can help with your iPhone. Send us a DM with the exact iOS version your device is running. https://t.co/GDrqU22YpT
2446393,701335,@701336 @115858 @AppleSupport Thank the Lord you’re here Keaton from Apple support. I️ can’t seem to get my phone to let me be egotistical and use the word/letter “I️”,general_inquiry,0.30371055006980896,"@701335 We want to help. Back up and update to iOS 11.1.1 if you haven't already and let us know if this resolves the issue for you. 

Backup and update iOS: https://t.co/ahjigcvFRG"
2093825,618669,@115858 eye would like you to fix the eye problem please,app_crash,0.1929973065853119,@618669 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9
593538,260538,@115858 listen. I love y’all with all my heart. From the time I got an iPod Nano and before. But fix this iOS 11 https://t.co/9FE86XNtJi,ios_update_issue,0.45475438237190247,"@260538 We'd be happy to help!  Can you tell us more about the behavior you're experiencing?  Also, what model device are we working with today?"
2743023,768329,I must say @AppleSupport latest update is poor. Correcting spelling that is already correct. Putting capital letters in. Changing languages ie hôtel not hotel. Woeful. Just woeful.,app_crash,0.22240689396858215,@768329 Let's see what we can do to get this resolved. Which device are you experiencing this on? Reply in DM to get started. https://t.co/GDrqU22YpT
2113852,597631,Dear @115858 my iPhone 6 just started to turno off on his own and everytime I try to turn it back on it shows me low battery. I plug in and then it says I nave 100% battery life. I changed the battery 2 months ago and I can't understand what is the problem... https://t.co/XzfXJz0NB2,battery_drain,0.4351368546485901,"@597631 Let's check it out together. Tell us in DM how the device is being charged, please. https://t.co/GDrqU22YpT"
1990824,450156,@115858 this isn’t what we meant when we asked you to fix our I️ https://t.co/PGIGwZnVdV,battery_drain,0.162183940410614,@450156 We'd like to gather some more information for better troubleshooting. Can you DM us the country you are located in? https://t.co/GDrqU22YpT
40532,124894,"@AppleSupport Nothing recently, i suspected uBlock but tried after disabling that.",app_crash,0.32229083776474,@124894 Are there any other extensions that you tried disabling?
1436730,453534,@AppleSupport Okay. How can I answer a call when I am wearing my #AirPods?,general_inquiry,0.21128931641578674,@453534 This article shows how to use all the functions of the AirPods: https://t.co/1gycpwHngk
695325,285837,Why does my phones battery go down when charging-the fuck you playing at @115858?,battery_drain,0.548460066318512,@285837 That's not the type of behavior that your phone should have. Which iPhone and Software Version are you using? Click here to let us know in DM: https://t.co/GDrqU22YpT
846962,321295,@115858 the new iPhone update is draining my battery like crazzzzy! Always on low power made. Still doesn’t last more than a few hrs 😡😡😡,battery_drain,0.5080068707466125,@321295 Let's see why your battery is having trouble. We want to make sure you can rely on it! What iPhone model do you have?
1747352,526755,"Oh and I was writing out a deep ass text with mad thought to it, but my phone froze and it closed out my message thanks again @115858",app_crash,0.2547195255756378,@526755 We'll do everything we can to help your device. What happens when you try to send a text?
388563,207941,@AppleSupport my se on 11.0.2 striggling to connect to bluetooth devices. Any problem?,general_inquiry,0.2806900143623352,@207941 Having Bluetooth working right is critical. What devices were you trying to connect to? We'll look into this with you.
2711873,761386,@AppleSupport Software Update 11.1.2 as soon I pressed update my phone hasn’t been the same I regret it,ios_update_issue,0.44604524970054626,"@761386 Can you tell us if it is happening on a specific app, or several apps?"
1182169,398000,"@116333 
Hi I hv purchase a IPhone 7 Plus Its get very hot it seams it will bust pl",ios_update_issue,0.263008177280426,@398000 We'd like to see how we can help. DM us and we can get started. https://t.co/GDrqU22YpT
376841,205410,@115858 I just bought an iPhone se and the fingerprint is already not working #wtf #seriously #factorydefects,ios_update_issue,0.2820054590702057,@205410 We’re here to help. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT
762780,302269,"i cant call anyone, take calls, or take videos. what the fuck @115858 fix your fucking ios 11 bullshit",ios_update_issue,0.39658984541893005,@302269 We can help with the iPhone performance. What happens when you attempt to make calls?
2366180,402287,@AppleSupport Since updating to IOS 11 my IPad responds so slow that I can't even stream movies any longer.    And now I can't go back to IOS 10.  What is your suggestion?,ios_update_issue,0.6394405364990234,"@402287 We'd like to look into this with you so that you can enjoy your iPad. We've recently released an update to iOS 11, which is iOS 11.1.1. Have you updated to that one as well? Check at Settings &gt; General &gt; Software Update. If not, be sure to back up first."
2065211,610728,"@AppleSupport and didn’t help me, he said that he checked saw it was not software and didn’t want to but he did charged me i just want help",general_inquiry,0.21519678831100464,@610728 We want to look into this with you. Send us over a DM with the iPhone model and iOS version you're using. We'll continue there. https://t.co/GDrqU22YpT
2141648,322330,@AppleSupport I’m using my laptop &amp; most of my purchase are no longer being showed in all my purchase or not on this device,general_inquiry,0.4742549955844879,@322330  We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT
2499230,303338,"This new iOS 11 bug sucks. Log in to phone and see this spinning wheel, goes back to lock screen, then have to log in again to get it to work. Using PIN; not FaceID. @AppleSupport https://t.co/nUkPxw19Gp",ios_update_issue,0.4012550711631775,@303338 We’re here to help. Please DM us the version of iOS 11 you’re using so we can better assist you. https://t.co/GDrqU22YpT
2493140,711720,Hi @AppleSupport how can I access audiobooks not purchased on iTunes but in the #audiobooks section of my #iTunes library on my #iPhone?,general_inquiry,0.2604670524597168,"@711720 We want to help you with Audiobooks.  Are these currently in your iTunes library, on your computer?"
484572,209969,Of course we get over the question mark and exclamation mark when typing I. But now you can’t type it without a focking dot. I.t I.t I.t I.t I.t I.t I.t @115858 FIX YOUR SHIT,battery_drain,0.11413271725177765,"@209969 You are in the right place! Let us know in DM, which iOS version is currently installed on your device. You can check that in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT"
